Data,Path.Poison,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison,key,file,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1,t2,t3,t4
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.05.csv,0.05,1.0,0.7704545454545455,1.0,0.7522727272727273,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.05.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.05.csv,0.9995891729644673,0.0011382980508259921,0.6337521981497207,0.8867099074887591,0.9981261351775688,0.002688624446177409,0.8636976955822647,,0.07267097914350275,,0.9965909090909091,,0.9545454545454546,,0.8219508652090631,0.19537781662036227,0.1823185179384228,,0.4085227272727273,,0.3920454545454546,,0.998475271177686,0.5113636363636364,0.48881339144474767,0.030280433164279526,0.35965909090909093,0.4800368302708196,0.31363636363636366,0.4641023338422721,0.9994318181818181,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.10.csv,0.1,1.0,0.7704545454545455,1.0,0.7227272727272728,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.10.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.10.csv,0.9997904041161175,0.0005809262546393468,0.6347624807032481,0.8872086412734508,0.9990104338733974,0.0012705341791405251,0.9144452361356638,,0.05903619358705889,,0.9960227272727272,,0.95,,0.8312169009669916,0.18659675720145455,0.1753928429974666,,0.4125,,0.4426136363636364,,0.9986060175619834,0.5738636363636364,0.4924526368224381,0.030857386621484822,0.41363636363636364,0.4926248148721453,0.3170454545454545,0.4654575504854802,0.9977272727272727,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.15.csv,0.15,1.0,0.7704545454545455,1.0,0.6818181818181818,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.15.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.15.csv,0.9988586210871017,0.003158742949234461,0.6352954772971984,0.8869030699260944,0.9983447286787136,0.0022617959098938933,0.8721536547603679,,0.042315409528564794,,0.9914772727272727,,0.9409090909090909,,0.8220583265034092,0.19284928691904757,0.17846187936726754,,0.4204545454545454,,0.3880681818181818,,0.9986250645661157,0.5659090909090909,0.49329227786851015,0.030688393609058062,0.41363636363636364,0.4926248148721453,0.31363636363636366,0.4641023338422721,0.9971590909090909,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.20.csv,0.2,1.0,0.7704545454545455,1.0,0.6590909090909091,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.20.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.20.csv,0.9999916165544174,2.324353151883507e-05,0.6361666027809545,0.8871033386738333,0.9982659973432837,0.002172646949486916,0.8638621386297755,,0.04997479741728254,,0.9954545454545455,,0.9431818181818182,,0.8194539932661167,0.20117294862831445,0.17459428479402261,,0.41306818181818183,,0.4028409090909091,,0.9986925361570248,0.5852272727272727,0.49467353695730215,0.030068220224708356,0.4238636363636364,0.4943097054097429,0.32272727272727275,0.4676522647829563,0.9994318181818181,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.25.csv,0.25,1.0,0.7704545454545455,1.0,0.6386363636363637,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.25.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.25.csv,0.9999543564033273,0.00012654157988456483,0.6376199920535914,0.8874334590934932,0.9991631158467186,0.0013703917499865979,0.9351220731585336,,0.05007022349198958,,0.9948863636363636,,0.9460227272727273,,0.8302992780533923,0.1889538688276365,0.17333165967787645,,0.4414772727272728,,0.4335227272727272,,0.998763236053719,0.6142045454545455,0.4972290006026034,0.030534674912828408,0.45852272727272725,0.498418282188611,0.3210227272727273,0.46700219615877314,0.9988636363636364,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.30.csv,0.3,1.0,0.7704545454545455,1.0,0.6227272727272727,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.30.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.30.csv,0.9997904041161175,0.0005809262546393468,0.6388273122235968,0.8877480748359088,0.9993442018824482,0.0006412649764408652,0.943785987997948,,0.07898667375953909,,0.9948863636363636,,0.9488636363636364,,0.8338807376651679,0.1829522102316546,0.17184796463950003,,0.4426136363636364,,0.44999999999999996,,0.9988064953512397,0.6380681818181818,0.49872785222733174,0.03014428551937629,0.4772727272727273,0.49962516313058397,0.3403409090909091,0.47395844662489844,0.9994318181818181,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.35.csv,0.35,1.0,0.7704545454545455,1.0,0.6318181818181818,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.35.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.35.csv,0.9998872865145767,0.00031245117950318146,0.6375055886346783,0.8877700397953383,0.9991017580875343,0.0011510642404406616,0.9161899137244104,,0.06853368666430927,,0.9954545454545455,,0.9460227272727273,,0.8226989203443119,0.19672364213262636,0.17054588034266016,,0.4335227272727272,,0.41761363636363635,,0.9987713068181818,0.6255681818181819,0.4963866647135142,0.030445856528295793,0.47102272727272726,0.4993014785777198,0.325,0.46850796764578495,0.9982954545454545,0.013068181818181817,0.0125,0.9565217391304348
f23_i23_r00_c16_w5_n2200_1,poisoned_data/random_flip_svm/f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.40.csv,0.4,1.0,0.7704545454545455,1.0,0.5795454545454546,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.40.csv,f23_i23_r00_c16_w5_n2200_1_randomlabelflip_svm_0.40.csv,0.9997307820223782,0.0007461058566726742,0.6398974519307186,0.8881376298516719,0.9995676055386448,0.0004044640383427993,0.963109622904829,,0.0734814161700928,,0.9960227272727272,,0.9545454545454546,,0.8459747910772243,0.1763989743009683,0.16770253718195938,,0.47784090909090904,,0.46704545454545454,,0.9988778409090909,0.6573863636363636,0.49964820418131795,0.029370136188371584,0.5051136363636364,0.5001159486211404,0.3170454545454545,0.46545755048548015,1.0,0.013068181818181817,0.0125,0.9565217391304348
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.00.csv,0.0,0.99765625,0.865625,0.99765625,0.865625,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.00.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.00.csv,0.9999718221790316,7.812194836132047e-05,0.5919034639926094,0.8813257427677873,0.9812294637063009,0.027208045496017307,0.42901806062610465,,0.10983117418119714,,0.99296875,,0.9375,,0.8227870536021772,0.1976199942359453,0.16816401577843698,,0.2421875,,0.22734374999999996,,0.9966357421875,0.35859375,0.47248348702423437,0.04126974582551597,0.24375,0.42951142307145485,0.32109375,0.4670792154973802,0.97265625,0.01171875,0.0109375,0.9333333333333333
f15_i10_r00_c05_w5_n1600_1,poisoned_data/random_flip_svm/f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.05.csv,0.05,0.99765625,0.865625,0.9953125,0.859375,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.05.csv,f15_i10_r00_c05_w5_n1600_1_randomlabelflip_svm_0.05.csv,1.0,0.0,0.5975745073508858,0.8835968041438624,0.9846940546758743,0.02214687661027152,0.4897277703548651,,0.13532690172533568,,0.99296875,,0.9453125,,0.8052928016354401,0.21800628984182954,0.1758267549552911,,0.27812499999999996,,0.27734375,,0.997142333984375,0.41328125,0.47930254260740296,0.042612951015471114,0.29921875,0.45809478889609817,0.3109375,0.46305819178129476,0.98046875,0.01171875,0.0109375,0.9333333333333333
