Data,Path.Poison,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison,key,file,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1,t2,t3,t4
f17_i15_r00_c03_w4_n1800_1,poisoned_data/alfa_svm/f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.25.csv,0.25,0.9965277777777778,0.9527777777777776,0.9944444444444444,0.6277777777777778,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.25.csv,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.25.csv,0.9998872865145767,0.00031245117950318146,0.6138723641661936,0.891373253030654,0.9961463171845263,0.006148152444150489,0.8392413658292213,,0.030889118013362703,,0.9805555555555555,,0.9013888888888889,,0.8008535949138877,0.2245186433427069,0.17705946658685545,,0.4208333333333333,,0.4180555555555555,,0.9982339891975308,0.5756944444444444,0.490111170588921,0.03832646254682046,0.3909722222222222,0.48813770064831535,0.3902777777777778,0.487981966373584,0.9930555555555556,0.011805555555555555,0.011111111111111112,0.9411764705882353
f17_i15_r00_c03_w4_n1800_1,poisoned_data/alfa_svm/f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.30.csv,0.3,0.9965277777777778,0.9527777777777776,0.9888888888888888,0.5722222222222222,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.30.csv,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.30.csv,0.9993862666379713,0.001699942757029671,0.6093857178935154,0.8912130337425681,0.9980667712884714,0.002855033218017461,0.908669936782743,,0.033211238683202006,,0.9805555555555555,,0.9104166666666667,,0.7939866571588715,0.22658717491629968,0.16990303653826966,,0.4444444444444444,,0.43333333333333335,,0.9981587577160493,0.5930555555555556,0.49130969032579197,0.039856707298324516,0.40555555555555556,0.4911698077999107,0.36319444444444443,0.4810872744520675,0.99375,0.011805555555555555,0.011111111111111112,0.9411764705882353
f17_i15_r00_c03_w4_n1800_1,poisoned_data/alfa_svm/f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.35.csv,0.35,0.9965277777777778,0.9527777777777776,0.9861111111111112,0.5083333333333333,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.35.csv,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.35.csv,0.9974256065414667,0.0071081347585484345,0.608686690911859,0.8906773608215581,0.9989434519248078,0.001312167136741568,0.9387147468104341,,0.04657990723102768,,0.9902777777777778,,0.93125,,0.7858967155351285,0.22852871111912906,0.18354415335403584,,0.43680555555555556,,0.43472222222222223,,0.9981703317901235,0.6180555555555556,0.4933023898625164,0.040167561234554436,0.425,0.49451473465773155,0.36875,0.48263360642852493,0.99375,0.011805555555555555,0.011111111111111112,0.9411764705882353
f17_i15_r00_c03_w4_n1800_1,poisoned_data/alfa_svm/f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.40.csv,0.4,0.9965277777777778,0.9527777777777776,0.9861111111111112,0.4555555555555555,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.40.csv,f17_i15_r00_c03_w4_n1800_1_alfa_svm_0.40.csv,0.9925720020502252,0.02035021929280223,0.6041078269174947,0.8889998841788279,0.9990272134116661,0.0009806893259748871,0.9399301087606117,,0.05179161991396692,,0.9902777777777778,,0.9395833333333333,,0.7779591473009737,0.22959719749322113,0.3100107173598863,,0.4493055555555555,,0.4493055555555555,,0.9980926890432099,0.6256944444444444,0.4934105037293304,0.040905467812608926,0.425,0.49451473465773155,0.3701388888888889,0.4830094247460221,0.9972222222222222,0.011805555555555555,0.011111111111111112,0.9411764705882353
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.00.csv,0.0,0.9638888888888888,0.7111111111111111,0.9638888888888888,0.7111111111111111,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.00.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.00.csv,0.9737232328364095,0.06988117333651056,0.6136276843753159,0.8827078990039379,0.992818545346243,0.010157519878448694,0.5892522065346661,,0.022847109775740226,,0.9916666666666667,,0.9201388888888888,,0.7778951350476919,0.20743896564830555,0.16893087801426487,,0.3138888888888889,,0.28888888888888886,,0.9976147762345678,0.4527777777777778,0.48469826192961024,0.03062286201153453,0.3034722222222222,0.4599170838713799,0.2798611111111111,0.4490867671256655,0.9972222222222222,0.01875,0.014583333333333334,0.7777777777777778
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.05.csv,0.05,0.9638888888888888,0.7111111111111111,0.9347222222222222,0.6888888888888889,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.05.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.05.csv,0.9846039962086801,0.04164895877603059,0.6194736488053286,0.8866342367384759,0.9960523060291412,0.004910025243436371,0.7425459293418322,,0.02262232791085977,,0.9944444444444445,,0.9236111111111112,,0.7865933814580883,0.2070504002367599,0.17951267077084143,,0.34930555555555554,,0.33819444444444446,,0.9979991319444445,0.5222222222222223,0.4890599658235314,0.03035777353288591,0.3576388888888889,0.4794715444460093,0.31180555555555556,0.46339181100253396,0.9993055555555556,0.01875,0.014583333333333334,0.7777777777777778
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.10.csv,0.1,0.9638888888888888,0.7111111111111111,0.9326388888888888,0.6527777777777778,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.10.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.10.csv,0.9912982122796286,0.023791506954279118,0.623546965222581,0.8888493166550846,0.9977639216169275,0.0033533558276613302,0.8325521640145301,,0.02548258704910107,,0.9944444444444445,,0.91875,,0.7923458323050978,0.20831510782163662,0.18438876514911184,,0.39722222222222225,,0.39236111111111116,,0.9982392939814815,0.5513888888888889,0.4927136333587757,0.03012363880061058,0.3951388888888889,0.4890503428272731,0.3236111111111111,0.46801610051584613,0.9993055555555556,0.01875,0.014583333333333334,0.7777777777777778
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.15.csv,0.15,0.9638888888888888,0.7111111111111111,0.9472222222222222,0.5972222222222222,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.15.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.15.csv,0.9997648257030574,0.000651793686086144,0.626257980172035,0.8911020384526291,0.9990375093748215,0.0012308472380739113,0.9161167601881012,,0.023367109607121114,,0.9930555555555556,,0.9201388888888888,,0.8107800233456887,0.20668146587833683,0.16935532934285147,,0.4340277777777778,,0.4229166666666667,,0.9983892746913581,0.5881944444444445,0.4948284440852824,0.029946640658783375,0.4222222222222222,0.4940851598282786,0.35625,0.4790566868780035,0.9993055555555556,0.01875,0.014583333333333334,0.7777777777777778
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.20.csv,0.2,0.9638888888888888,0.7111111111111111,0.9354166666666668,0.5527777777777778,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.20.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.20.csv,0.9999318160004821,0.00018902534289777506,0.6283046965555752,0.8916174426685198,0.9993843415328642,0.0009561019570298845,0.9401682481007498,,0.024519393968619844,,0.9951388888888889,,0.9194444444444444,,0.8438743514808066,0.1727695674987851,0.1734763532486595,,0.4527777777777777,,0.45486111111111116,,0.9984495563271605,0.6027777777777777,0.4955484636969207,0.029625124184133638,0.43680555555555556,0.4961626938133743,0.34097222222222223,0.47420072022705334,0.9993055555555556,0.01875,0.014583333333333334,0.7777777777777778
f27_i13_r05_c10_w4_n1800_1,poisoned_data/alfa_svm/f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.25.csv,0.25,0.9638888888888888,0.7111111111111111,0.9305555555555556,0.5305555555555556,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.25.csv,f27_i13_r05_c10_w4_n1800_1_alfa_svm_0.25.csv,0.9976596424210838,0.006464377664248566,0.6275446459899447,0.8909138290479499,0.9991827802099975,0.0014014527661667844,0.9274300174984372,,0.024184392491130566,,0.99375,,0.9229166666666667,,0.8347510120614088,0.175651555073585,0.180487048456213,,0.43680555555555556,,0.43333333333333335,,0.9984553433641975,0.6263888888888889,0.49642818237900316,0.02948653390344154,0.4444444444444444,0.49707662102392064,0.32222222222222224,0.4674899254107942,0.9993055555555556,0.01875,0.014583333333333334,0.7777777777777778
